Monster ID,Name-English,Main,Sub,"Lifespan
",Nature,Life Type (0-3),Life Type,Lif,Pow,Int,Ski,Spd,Def,Lif gain,Pow gain,Int gain,Ski gain,Spd gain,Def gain,Arena speed,Guts Rate,Battle Specials,Extra techs,Training bonus,No Offset
890,Mermaid,Undine,??? (Mermaid),320,80,3,4,58,28,173,118,118,65,3,1,4,5,4,2,B,9,"Power, Anger, Guard",,Torble sea,1
1032,Mermaid,Undine,??? (Mermaid),420,50,3,4,120,64,182,210,152,87,3,1,4,5,4,2,B,9,"Power, Anger",Ice Coffin,Torble sea,1
266,Siren,Undine,Joker,280,-50,3,4,70,90,150,170,120,60,3,2,4,5,3,2,B,11,"Power, Anger, Real",,Study,0
888,Siren,Undine,Joker,280,-50,3,4,70,90,150,170,120,60,3,2,4,5,3,2,B,11,"Power, Anger, Grit, Real",,Study,0
267,Undine,Undine,Undine,300,80,3,4,50,10,150,110,100,60,3,1,4,5,4,2,B,9,"Power, Anger",,Study,0
556,Undine,Undine,Undine,320,80,3,4,59,39,157,112,107,95,3,1,4,5,4,2,B,9,"Power, Anger",,Study,1
889,Undine,Undine,Undine,300,80,3,4,50,10,150,110,100,60,3,1,4,5,4,2,B,9,"Power, Anger, Vigor",,Study,0
476,Express Worm,Worm,??? (Express Worm),320,-35,1,2,132,122,183,131,92,94,3,3,4,3,2,2,C,12,"Power, Anger",Somersault,Parepare,1
477,Express Worm,Worm,??? (Express Worm),380,50,1,2,185,114,132,168,69,91,5,2,3,3,1,2,D,12,"Power, Anger",,Pull,1
478,Express Worm,Worm,??? (Express Worm),340,30,2,3,141,169,149,113,54,118,4,4,3,2,1,3,D,16,"Power, Anger",Pierce,Pull,1
957,Express Worm,Worm,??? (Express Worm),320,-35,1,2,132,122,183,131,92,94,3,3,4,3,2,2,C,12,"Power, Anger, Hurry",Somersault,Parepare,1
1045,Express Worm,Worm,??? (Express Worm),420,-10,1,2,152,196,136,128,148,88,3,3,4,3,2,2,C,12,"Power, Anger",Pierce,Parepare,1
315,Mask Worm,Worm,Gali,280,70,0,1,150,100,130,110,60,80,4,3,4,3,1,2,D,16,"Power, Anger",,,0
950,Mask Worm,Worm,Gali,280,70,0,1,150,100,130,110,60,80,4,3,4,3,1,2,D,16,"Power, Anger, Fury",,,0
311,Rock Worm,Worm,Golem,320,30,2,3,140,150,120,100,40,110,4,4,3,2,1,3,D,16,"Power, Anger",,,0
574,Rock Worm,Worm,Golem,340,30,2,3,151,163,132,120,56,120,4,4,3,2,1,3,D,16,"Power, Anger",,,1
946,Rock Worm,Worm,Golem,320,30,2,3,140,150,120,100,40,110,4,4,3,2,1,3,D,16,"Power, Anger, Guard",,,0
314,Corone,Worm,Hare,300,40,0,1,130,140,80,120,110,90,4,4,2,3,3,2,D,15,"Power, Anger",,,0
949,Corone,Worm,Hare,300,40,0,1,130,140,80,120,110,90,4,4,2,3,3,2,D,15,"Power, Anger, Grit",,,0
317,Jelly Worm,Worm,Jell,320,5,0,1,140,110,120,130,40,100,4,3,3,3,1,3,D,15,"Power, Anger",,Endure,0
952,Jelly Worm,Worm,Jell,320,5,0,1,140,110,120,130,40,100,4,3,3,3,1,3,D,15,"Power, Anger, Fight",,Endure,0
319,Black Worm,Worm,Monol,280,-25,0,1,150,120,110,130,70,90,4,3,3,3,1,3,D,16,"Power, Anger",,,0
954,Black Worm,Worm,Monol,280,-25,0,1,150,120,110,130,70,90,4,3,3,3,1,3,D,16,"Power, Anger, Guard",,,0
321,Purple Worm,Worm,Naga,280,-70,1,2,160,120,100,110,50,90,4,3,2,3,1,2,D,13,"Power, Anger",,,0
956,Purple Worm,Worm,Naga,280,-70,1,2,160,120,100,110,50,90,4,3,2,3,1,2,D,13,"Power, Anger, Fury",,,0
1188,Purple Worm,Worm,Naga,450,16,0,1,16,16,16,16,16,16,4,3,3,3,3,2,B,16,"Power, Anger","Injection, Poison Gas",,1
310,Red Worm,Worm,Pixie,300,-35,1,2,130,110,140,120,80,90,3,3,4,3,2,2,C,12,"Power, Anger",,Parepare,0
945,Red Worm,Worm,Pixie,300,-35,1,2,130,110,140,120,80,90,3,3,4,3,2,2,C,12,"Power, Anger, Ease",,Parepare,0
318,Flower Worm,Worm,Plant,360,50,1,2,170,100,120,130,60,90,5,2,3,3,1,2,D,12,"Power, Anger",,,0
953,Flower Worm,Worm,Plant,360,50,1,2,170,100,120,130,60,90,5,2,3,3,1,2,D,12,"Power, Anger, Guard",,,0
316,Eye Worm,Worm,Suezo,320,-55,1,2,150,120,130,110,60,90,4,3,4,3,1,2,D,14,"Power, Anger",,,0
951,Eye Worm,Worm,Suezo,320,-55,1,2,150,120,130,110,60,90,4,3,4,3,1,2,D,14,"Power, Anger, Ease",,,0
1178,Eye Worm,Worm,Suezo,410,-50,0,1,159,192,84,108,73,90,4,3,4,3,2,2,B,13,"Ease, No Power Special",Three Lashes,,1
313,Drill Tusk,Worm,Tiger,300,60,1,2,150,100,110,130,90,80,4,3,3,4,2,2,C,13,"Power, Anger",,,0
948,Drill Tusk,Worm,Tiger,300,60,1,2,150,100,110,130,90,80,4,3,3,4,2,2,C,13,"Power, Anger, Hurry",,,0
320,Worm,Worm,Worm,300,20,2,3,180,100,110,120,60,90,5,3,3,3,1,2,D,15,"Power, Anger",,,0
575,Worm,Worm,Worm,320,20,2,3,188,106,116,135,77,118,5,3,3,3,1,2,D,15,"Power, Anger",Roll Assault,,1
955,Worm,Worm,Worm,300,20,2,3,180,100,110,120,60,90,5,3,3,3,1,2,D,15,"Power, Anger, Will",,,0
312,Scaled Worm,Worm,Zuum,320,15,0,1,140,100,120,110,90,80,4,3,3,3,2,2,D,14,"Power, Anger",,Run,0
947,Scaled Worm,Worm,Zuum,320,15,0,1,140,100,120,110,90,80,4,3,3,3,2,2,D,14,"Power, Anger, Will",,Run,0
358,Santy,Wracky,??? (Santy),460,40,0,1,124,82,129,111,134,55,3,2,3,2,4,1,C,11,"Power, Anger, Hurry",Head Spike,Leap,1
359,Santy,Wracky,??? (Santy),440,35,0,1,101,85,128,96,151,54,2,1,4,2,4,1,B,8,"Power, Anger, Hurry",Sneak Attack,Leap,1
360,Santy,Wracky,??? (Santy),460,-10,2,3,90,128,191,75,110,114,3,3,4,1,3,3,C,13,"Power, Anger, Hurry",,Leap,1
361,Santy,Wracky,??? (Santy),420,-90,3,4,90,78,171,115,130,54,3,2,4,3,3,1,B,11,"Power, Anger, Hurry, Real",Heavy Punch,Leap,1
362,Santy,Wracky,??? (Santy),460,-45,0,1,73,69,134,107,143,128,3,1,3,3,3,3,B,8,"Power, Anger, Hurry",,Leap,1
665,Santy,Wracky,??? (Santy),460,40,0,1,124,82,129,111,134,55,3,2,3,2,4,1,C,11,"Power, Anger, Will, Hurry",Head Spike,Leap,1
1000,Santy,Wracky,??? (Santy),430,20,0,1,140,114,165,107,182,99,3,3,4,2,3,3,C,11,"Power, Anger, Hurry",Head Spike,Leap,1
1218,Satan Clause,Wracky,??? (Satan Clause),460,40,0,1,124,82,129,111,134,55,3,2,3,2,4,1,C,11,"Power, Anger, Hurry",Head Spike,Leap,0
1221,Satan Clause,Wracky,??? (Satan Clause),420,-90,3,4,90,78,171,115,130,54,3,2,4,3,3,1,B,11,"Power, Anger, Hurry, Real",Heavy Punch,Leap,0
72,Bakky,Wracky,Bajarl,440,-40,0,1,80,70,120,90,150,50,3,2,3,2,4,1,C,11,"Power, Anger, Hurry",,Leap,0
661,Bakky,Wracky,Bajarl,440,-40,0,1,80,70,120,90,150,50,3,2,3,2,4,1,C,11,"Power, Anger, Hurry, Vigor",,Leap,0
67,Draco Doll,Wracky,Dragon,400,-75,1,2,90,100,150,80,110,70,3,3,4,2,3,2,C,12,"Power, Anger, Hurry",,Leap,0
656,Draco Doll,Wracky,Dragon,400,-75,1,2,90,100,150,80,110,70,3,3,4,2,3,2,C,12,"Power, Anger, Fury, Hurry",,Leap,0
1216,Draco Doll,Wracky,Dragon,390,-75,1,2,20,201,224,20,201,224,5,3,4,2,3,2,C,12,"Power, Anger, Hurry",Explosion,Leap,1
71,Petit Knight,Wracky,Durahan,460,-60,3,4,50,40,140,60,120,100,3,2,4,2,3,3,C,11,"Power, Anger, Hurry",,"Domino, Leap",0
660,Petit Knight,Wracky,Durahan,460,-60,3,4,50,40,140,60,120,100,3,2,4,2,3,3,C,11,"Power, Anger, Will, Hurry",,"Domino, Leap",0
1106,Petit Knight,Wracky,Durahan,390,80,2,3,500,150,20,8,100,5,3,2,4,2,3,3,C,11,"Power, Anger, Fight, Hurry",Flame,"Domino, Leap",1
70,Pebbly,Wracky,Golem,440,-10,2,3,80,120,150,60,100,110,3,3,4,1,3,3,C,13,"Power, Anger, Hurry",,Leap,0
659,Pebbly,Wracky,Golem,440,-10,2,3,80,120,150,60,100,110,3,3,4,1,3,3,C,13,"Power, Anger, Guard, Hurry",,Leap,0
68,Henger Doll,Wracky,Henger,420,30,0,1,40,70,140,90,150,50,3,2,4,2,4,1,B,12,"Power, Anger, Hurry",,"Shoot, Leap",0
657,Henger Doll,Wracky,Henger,420,30,0,1,40,70,140,90,150,50,3,2,4,2,4,1,B,12,"Power, Anger, Grit, Hurry",,"Shoot, Leap",0
1105,Henger Doll,Wracky,Henger,432,0,0,1,8,16,32,64,128,256,3,2,5,2,4,2,B,12,"Power, Anger, Hurry",Trick,"Shoot, Leap",1
74,Tricker,Wracky,Joker,400,-90,3,4,80,70,130,100,120,50,3,2,4,3,3,1,B,11,"Power, Anger, Hurry, Real",,Leap,0
663,Tricker,Wracky,Joker,400,-90,3,4,80,70,130,100,120,50,3,2,4,3,3,1,B,11,"Power, Anger, Guard, Hurry, Real",,Leap,0
73,Metal Glay,Wracky,Metalner,440,-45,0,1,60,50,120,100,130,110,3,1,3,3,3,3,B,8,"Power, Anger, Hurry",,Leap,0
662,Metal Glay,Wracky,Metalner,440,-45,0,1,60,50,120,100,130,110,3,1,3,3,3,3,B,8,"Power, Anger, Hurry, Vigor",,Leap,0
75,Mocky,Wracky,Mock,480,-40,1,2,60,50,150,40,120,30,3,1,4,1,3,1,C,10,"Power, Anger, Hurry",,Leap,0
664,Mocky,Wracky,Mock,480,-40,1,2,60,50,150,40,120,30,3,1,4,1,3,1,C,10,"Power, Anger, Grit, Hurry",,Leap,0
66,Baby Doll,Wracky,Pixie,420,-60,1,2,60,30,140,90,150,50,2,1,4,2,4,1,B,8,"Power, Anger, Hurry",,Leap,0
497,Baby Doll,Wracky,Pixie,440,-60,1,2,62,66,154,104,155,60,2,1,4,2,4,1,B,8,"Power, Anger, Hurry",,Leap,1
498,Baby Doll,Wracky,Pixie,440,-60,1,2,70,33,183,97,160,54,2,1,4,2,4,1,B,8,"Power, Anger, Hurry",Explosion,Leap,1
655,Baby Doll,Wracky,Pixie,420,-60,1,2,60,30,140,90,150,50,2,1,4,2,4,1,B,8,"Power, Anger, Ease, Hurry",,Leap,0
69,Wracky,Wracky,Wracky,500,-85,2,3,20,10,150,40,160,30,3,1,4,1,4,1,B,9,"Power, Anger, Hurry",,Leap,0
499,Wracky,Wracky,Wracky,520,-85,2,3,27,45,159,47,189,32,3,1,4,1,4,1,B,9,"Power, Anger, Hurry",Trick,Leap,1
658,Wracky,Wracky,Wracky,500,-85,2,3,20,10,150,40,160,30,3,1,4,1,4,1,B,9,"Power, Anger, Will, Hurry",,Leap,0
399,Deluxe Liner,Zilla,??? (Deluxe Liner),350,-30,1,2,139,158,121,104,104,96,3,4,3,2,3,2,C,14,"Power, Anger, Grit",,Torble sea,1
400,Deluxe Liner,Zilla,??? (Deluxe Liner),350,15,0,1,127,168,126,90,104,124,3,4,3,2,2,3,D,16,"Power, Anger, Grit",Wave Riding,"Endure, Torble sea",1
401,Deluxe Liner,Zilla,??? (Deluxe Liner),350,15,0,1,110,169,137,93,107,114,3,4,3,2,2,3,D,16,"Power, Anger, Grit",Charge,"Endure, Torble sea",1
807,Deluxe Liner,Zilla,??? (Deluxe Liner),350,-30,1,2,139,158,121,104,104,96,3,4,3,2,3,2,C,14,"Power, Anger, Grit, Fury",,Torble sea,1
1013,Deluxe Liner,Zilla,??? (Deluxe Liner),420,0,0,1,145,192,110,132,117,150,3,4,3,2,3,3,C,14,"Power, Anger, Grit",Wave Riding,Torble sea,1
980,Zilla King,Zilla,??? (Zilla King),360,-75,2,3,271,333,166,184,91,287,4,5,2,3,2,5,D,13,"Power, Anger, Fight, Vigor",Wave Riding,"Dodge, Torble sea",1
1208,Zilla King,Zilla,??? (Zilla King),360,-75,2,3,259,314,144,225,144,246,4,5,2,3,3,4,D,13,"Power, Anger, Fight, Vigor",Zilla Rush,"Dodge, Torble sea",1
204,Gigalon,Zilla,Jell,350,15,0,1,100,150,120,80,90,110,4,4,3,2,2,3,D,16,"Power, Anger, Grit",,"Endure, Torble sea",0
531,Gigalon,Zilla,Jell,350,15,0,1,101,160,121,89,122,142,3,4,3,2,2,3,D,16,"Power, Anger, Grit",Bubbles,"Endure, Torble sea",1
806,Gigalon,Zilla,Jell,350,15,0,1,100,150,120,80,90,110,4,4,3,2,2,3,D,16,"Power, Anger, Grit, Will",,"Endure, Torble sea",0
1153,Gigalon,Zilla,Jell,410,15,0,1,177,198,105,109,96,138,4,4,3,2,2,3,D,16,"Power, Anger, Grit, Fight",Roll Assault,"Endure, Torble sea",1
201,Pink Zilla,Zilla,Pixie,330,-30,1,2,120,150,110,70,100,90,3,4,3,2,3,2,C,14,"Power, Anger, Grit",,Torble sea,0
528,Pink Zilla,Zilla,Pixie,350,-30,1,2,12,12,12,12,12,12,3,4,3,2,3,2,C,14,"Power, Anger, Grit",Bubbles,Torble sea,1
803,Pink Zilla,Zilla,Pixie,330,-30,1,2,120,150,110,70,100,90,3,4,3,2,3,2,C,14,"Power, Anger, Grit, Ease",,Torble sea,0
202,Gooji,Zilla,Tiger,330,60,1,2,140,160,130,110,120,100,3,4,3,3,3,2,D,14,"Power, Anger, Grit",,Torble sea,0
529,Gooji,Zilla,Tiger,350,60,1,2,143,168,136,118,143,133,3,4,3,3,3,2,A,14,"Power, Anger, Grit",Wave Riding,Torble sea,1
804,Gooji,Zilla,Tiger,330,60,1,2,140,160,130,110,120,100,3,4,3,3,3,2,D,14,"Power, Anger, Grit, Hurry",,Torble sea,0
203,Zilla,Zilla,Zilla,350,35,2,3,150,180,80,50,60,100,4,5,2,1,2,3,E,18,"Power, Anger, Grit",,Torble sea,0
530,Zilla,Zilla,Zilla,370,35,2,3,187,181,80,59,80,114,4,5,2,1,2,3,E,18,"Power, Anger, Grit",,Torble sea,1
805,Zilla,Zilla,Zilla,350,35,2,3,150,180,80,50,60,100,4,5,2,1,2,3,E,18,"Power, Anger, Grit, Guard",,Torble sea,0
975,Wild Saurian,Zuum,??? (Wild Saurian),380,-50,2,3,222,183,123,270,217,201,3,3,3,5,3,4,B,10,"Power, Anger, Real",Tail Lashes,"Domino, Parepare",1
1203,Wild Saurian,Zuum,??? (Wild Saurian),380,-50,2,3,163,136,191,264,240,222,3,3,4,4,4,3,B,10,"Power, Anger, Real",Fire Bomb,"Domino, Parepare",1
366,ZebraSaurian,Zuum,??? (ZebraSaurian),350,-40,1,2,94,120,139,151,107,105,2,3,3,4,3,2,B,11,"Power, Anger",Dust Cloud,Run,1
367,ZebraSaurian,Zuum,??? (ZebraSaurian),350,55,1,2,138,123,117,176,124,110,3,3,3,4,3,2,C,11,"Power, Anger",,Run,1
368,ZebraSaurian,Zuum,??? (ZebraSaurian),390,50,2,3,132,124,83,147,102,112,4,3,2,3,2,3,D,14,"Power, Anger",,Run,1
710,ZebraSaurian,Zuum,??? (ZebraSaurian),350,-40,1,2,94,120,139,151,107,105,2,3,3,4,3,2,B,11,"Power, Anger, Real",Dust Cloud,Run,1
1002,ZebraSaurian,Zuum,??? (ZebraSaurian),420,-10,2,3,121,172,154,198,146,97,3,3,3,4,3,2,B,11,"Power, Anger",Dust Cloud,Run,1
104,Crab Saurian,Zuum,Arrow Head,370,-5,0,1,130,120,80,150,110,140,3,3,2,4,3,4,C,15,"Power, Anger",,Run,0
695,Crab Saurian,Zuum,Arrow Head,370,-5,0,1,130,120,80,150,110,140,3,3,2,4,3,4,C,15,"Power, Anger, Guard",,Run,0
110,Sand Saurian,Zuum,Bajarl,350,10,0,1,130,120,80,150,100,110,3,3,2,4,3,3,C,13,"Power, Anger",,Run,0
701,Sand Saurian,Zuum,Bajarl,350,10,0,1,130,120,80,150,100,110,3,3,2,4,3,3,C,13,"Power, Anger, Vigor",,Run,0
107,Hachiro,Zuum,Baku,370,50,2,3,130,120,80,110,90,100,4,3,2,3,2,3,D,14,"Power, Anger",,Run,0
508,Hachiro,Zuum,Baku,390,50,2,3,146,146,87,115,107,111,4,3,2,3,2,3,D,14,"Power, Anger",Burning Roll,Run,1
698,Hachiro,Zuum,Baku,370,50,2,3,130,120,80,110,90,100,4,3,2,3,2,3,D,14,"Power, Anger, Grit",,Run,0
1112,Hachiro,Zuum,Baku,420,86,1,2,86,86,86,86,86,86,4,3,2,3,3,3,C,14,"Power, Anger",,Run,1
101,Salamander,Zuum,Dragon,330,-65,1,2,90,120,110,140,100,80,3,4,3,4,3,3,C,15,"Power, Anger",,Run,0
692,Salamander,Zuum,Dragon,330,-65,1,2,90,120,110,140,100,80,3,4,3,4,3,3,C,15,"Power, Anger, Fury",,Run,0
1144,Salamander,Zuum,Dragon,400,-65,0,1,114,133,133,148,126,104,3,4,3,4,3,3,C,15,"Power, Anger",Burning Roll,Run,1
108,NobleSaurian,Zuum,Gali,310,65,0,1,140,130,100,150,110,120,3,3,3,4,3,3,C,15,"Power, Anger",,Run,0
699,NobleSaurian,Zuum,Gali,310,65,0,1,140,130,100,150,110,120,3,3,3,4,3,3,C,15,"Power, Anger, Fury",,Run,0
102,Rock Saurian,Zuum,Golem,350,30,2,3,110,140,80,120,100,130,3,4,2,3,2,4,D,15,"Power, Anger",,Run,0
693,Rock Saurian,Zuum,Golem,350,30,2,3,110,140,80,120,100,130,3,4,2,3,2,4,D,15,"Power, Anger, Guard",,Run,0
106,Spot Saurian,Zuum,Hare,330,35,0,1,120,140,80,150,130,100,3,4,2,4,4,2,C,14,"Power, Anger",,Run,0
697,Spot Saurian,Zuum,Hare,330,35,0,1,120,140,80,150,130,100,3,4,2,4,4,2,C,14,"Power, Anger, Grit",,Run,0
113,JellySaurian,Zuum,Jell,350,0,0,1,120,130,100,140,110,140,3,3,3,4,3,3,C,13,"Power, Anger",,"Run, Endure",0
704,JellySaurian,Zuum,Jell,350,0,0,1,120,130,100,140,110,140,3,3,3,4,3,3,C,13,"Power, Anger, Will",,"Run, Endure",0
112,Basilisk,Zuum,Joker,310,-85,3,4,120,100,90,140,130,110,3,3,3,4,3,3,C,13,"Power, Anger, Real",,Run,0
703,Basilisk,Zuum,Joker,310,-85,3,4,120,100,90,140,130,110,3,3,3,4,3,3,C,13,"Power, Anger, Grit, Real",,Run,0
109,Tasman,Zuum,Kato,390,-50,2,3,120,90,130,140,100,110,3,2,3,4,4,3,C,15,"Power, Anger",,"Run, Meditate",0
700,Tasman,Zuum,Kato,390,-50,2,3,120,90,130,140,100,110,3,2,3,4,4,3,C,15,"Power, Anger, Will",,"Run, Meditate",0
114,Wood Saurian,Zuum,Mock,390,-10,1,2,90,130,100,120,140,110,2,3,3,3,3,3,C,13,"Power, Anger",,Run,0
705,Wood Saurian,Zuum,Mock,390,-10,1,2,90,130,100,120,140,110,2,3,3,3,3,3,C,13,"Power, Anger, Grit",,Run,0
116,BlackSaurian,Zuum,Monol,310,-30,0,1,110,100,80,120,90,150,3,3,2,3,2,4,D,15,"Power, Anger",,Run,0
707,BlackSaurian,Zuum,Monol,310,-30,0,1,110,100,80,120,90,150,3,3,2,3,2,4,D,15,"Power, Anger, Guard",,Run,0
118,Naga Saurian,Zuum,Naga,310,-75,1,2,130,100,60,150,120,110,3,3,2,4,3,3,C,12,"Power, Anger",,Run,0
709,Naga Saurian,Zuum,Naga,310,-75,1,2,130,100,60,150,120,110,3,3,2,4,3,3,C,12,"Power, Anger, Will",,Run,0
100,FairySaurian,Zuum,Pixie,330,-40,1,2,70,110,120,140,100,90,2,3,3,4,3,2,B,11,"Power, Anger",,Run,0
691,FairySaurian,Zuum,Pixie,330,-40,1,2,70,110,120,140,100,90,2,3,3,4,3,2,B,11,"Power, Anger, Ease",,Run,0
115,AlohaSaurian,Zuum,Plant,390,45,1,2,130,90,80,140,120,100,4,2,2,4,3,2,C,11,"Power, Anger",,Run,0
706,AlohaSaurian,Zuum,Plant,390,45,1,2,130,90,80,140,120,100,4,2,2,4,3,2,C,11,"Power, Anger, Ease",,Run,0
111,Mustardy,Zuum,Suezo,350,-60,1,2,140,110,100,150,120,130,3,3,3,4,3,3,C,13,"Power, Anger",,Run,0
702,Mustardy,Zuum,Suezo,350,-60,1,2,140,110,100,150,120,130,3,3,3,4,3,3,C,13,"Power, Anger, Ease",,Run,0
105,HoundSaurian,Zuum,Tiger,330,55,1,2,130,120,100,150,110,90,3,3,3,4,3,2,C,11,"Power, Anger",,Run,0
696,HoundSaurian,Zuum,Tiger,330,55,1,2,130,120,100,150,110,90,3,3,3,4,3,2,C,11,"Power, Anger, Hurry",,Run,0
117,ShellSaurian,Zuum,Worm,330,20,2,3,150,110,80,130,70,120,4,3,2,4,2,3,C,14,"Power, Anger",,Run,0
708,ShellSaurian,Zuum,Worm,330,20,2,3,150,110,80,130,70,120,4,3,2,4,2,3,C,14,"Power, Anger, Guard",,Run,0
103,Zuum,Zuum,Zuum,350,10,0,1,130,120,80,140,100,110,3,3,2,4,3,3,C,13,"Power, Anger",,Run,0
507,Zuum,Zuum,Zuum,370,10,0,1,141,122,82,183,106,119,3,3,2,4,3,3,C,13,"Power, Anger",,Run,1
694,Zuum,Zuum,Zuum,350,10,0,1,130,120,80,140,100,110,3,3,2,4,3,3,C,13,"Power, Anger, Will",,Run,0
